技能加成種類	技能加成種類2	代稱	種類	Entry#	屬性	Type	Base Attribute	LV1	LV2	LV3	LV4	LV5	LV6	LV7	LV8	LV9	LV10	共鳴解放能量	協奏能量	共振度上限	韌性	Coordinated	Type	擊中	回復耐力值	耐力消耗	回復特殊能量	消耗特殊能量	回復協奏能量	消耗協奏能量	回復共鳴能量	消耗共鳴能量	冷卻時間	持續時間	治療量	減傷	傷害減免
普攻		閃避反擊傷害-1	常態攻擊	20	湮滅	Damage	攻擊	50.00%	54.10%	58.20%	63.94%	68.04%	72.75%	79.31%	85.87%	92.43%	99.40%	0.75	1.50	1.00	0.3000		Basic						1.50		0.75						
普攻			常態攻擊	21	湮滅	Damage	攻擊	50.00%	54.10%	58.20%	63.94%	68.04%	72.75%	79.31%	85.87%	92.43%	99.40%	0.75	1.50	1.00	0.3000		Basic						1.50		0.75						
普攻			常態攻擊	22	湮滅	Damage	攻擊	50.00%	54.10%	58.20%	63.94%	68.04%	72.75%	79.31%	85.87%	92.43%	99.40%	0.75	1.50	1.00	0.3000		Basic						1.50		0.75						
普攻			常態攻擊	23	湮滅	Damage	攻擊	44.33%	47.97%	51.60%	56.69%	60.33%	64.51%	70.32%	76.14%	81.96%	88.14%	1.11	2.22	1.00	0.4433		Basic						2.22		1.11						
普攻			常態攻擊	24	湮滅	Damage	攻擊	44.33%	47.97%	51.60%	56.69%	60.33%	64.51%	70.32%	76.14%	81.96%	88.14%	1.11	2.22	1.00	0.4433		Basic						2.22		1.11						
普攻			常態攻擊	25	湮滅	Damage	攻擊	44.33%	47.97%	51.60%	56.69%	60.33%	64.51%	70.32%	76.14%	81.96%	88.14%	1.11	2.22	1.00	0.4433		Basic						2.22		1.11						
普攻		第一段傷害	常態攻擊		湮滅	Damage	攻擊	31.45%	34.03%	36.61%	40.22%	42.80%	45.77%	49.89%	54.02%	58.15%	62.53%	0.93	1.85	1.00	0.3700		Basic						1.85		0.93						
普攻		第二段傷害	常態攻擊		湮滅	Damage	攻擊	46.76%	50.60%	54.42%	59.80%	63.62%	68.04%	74.16%	80.30%	86.44%	92.96%	1.38	2.76	2.00	0.5500		Basic						2.76		1.38						
普攻		第三段傷害	常態攻擊		湮滅	Damage	攻擊	76.50%	82.77%	89.04%	97.83%	104.10%	111.33%	121.35%	131.40%	141.42%	152.10%	2.25	4.50	3.00	0.9000		Basic						4.50		2.25						
普攻		第四段傷害	常態攻擊		湮滅	Damage	攻擊	248.40%	268.80%	289.20%	317.80%	338.20%	361.60%	394.20%	426.80%	459.40%	494.00%	5.40	10.80	20.00	2.1600		Basic						10.80		5.40						
普攻		第五段傷害	常態攻擊		湮滅	Damage	攻擊	96.92%	104.88%	112.80%	123.92%	131.88%	141.00%	153.72%	166.44%	179.16%	192.68%	2.88	5.72	4.00	1.1400		Basic						5.72		2.88						
重擊		重擊傷害	常態攻擊		湮滅	Damage	攻擊	132.99%	143.91%	154.80%	170.07%	180.99%	193.53%	210.96%	228.42%	245.88%	264.42%	3.33	6.66	3.00	1.3299		Heavy			30.00			6.66		3.33						
普攻		空中攻擊傷害	常態攻擊		湮滅	Damage	攻擊	66.00%	71.42%	76.84%	84.42%	89.82%	96.04%	104.70%	113.36%	122.02%	131.22%	1.66	3.30	2.00	0.6600		Basic			30.00			3.30		1.66						
普攻		閃避反擊傷害	常態攻擊		湮滅	Damage	攻擊	150.00%	162.30%	174.60%	191.82%	204.12%	218.25%	237.93%	257.61%	277.29%	298.20%	2.25	4.50	3.00	0.9000		Basic						4.50		2.25						
普攻		蔓舞第一段傷害-1	共鳴技能	1	湮滅	Damage	攻擊	48.45%	52.43%	56.40%	61.96%	65.94%	70.50%	76.86%	83.22%	89.57%	96.33%	1.43	2.85	1.00	0.5700		Basic						2.85		1.43						
普攻		蔓舞第二段傷害-1	共鳴技能	2	湮滅	Damage	攻擊	22.95%	24.84%	26.72%	29.35%	31.24%	33.40%	36.41%	39.42%	42.43%	45.63%	0.68	1.35	1.00	0.2700		Basic						1.35		0.68						
普攻			共鳴技能	3	湮滅	Damage	攻擊	22.95%	24.84%	26.72%	29.35%	31.24%	33.40%	36.41%	39.42%	42.43%	45.63%	0.68	1.35	1.00	0.2700		Basic						1.35		0.68						
普攻		蔓舞第三段傷害-1	共鳴技能	4	湮滅	Damage	攻擊	11.04%	11.95%	12.86%	14.12%	15.03%	16.07%	17.52%	18.97%	20.41%	21.95%	0.24	0.48	1.00	0.0960		Basic						0.48		0.24						
普攻		燼華蔓舞傷害-1	共鳴技能	5	湮滅	Damage	攻擊	11.04%	11.95%	12.86%	14.12%	15.03%	16.07%	17.52%	18.97%	20.41%	21.95%	0.24	0.48	1.00	0.0960		Basic						0.48		0.24						
普攻		蔓舞第四段傷害-1	共鳴技能	6	湮滅	Damage	攻擊	34.00%	36.79%	39.58%	43.48%	46.27%	49.47%	53.93%	58.39%	62.85%	67.59%	1.00	2.00	1.00	0.4000		Basic						2.00		1.00						
普攻			共鳴技能	7	湮滅	Damage	攻擊	34.00%	36.79%	39.58%	43.48%	46.27%	49.47%	53.93%	58.39%	62.85%	67.59%	1.00	2.00	1.00	0.4000		Basic						2.00		1.00						
普攻			共鳴技能	8	湮滅	Damage	攻擊	34.00%	36.79%	39.58%	43.48%	46.27%	49.47%	53.93%	58.39%	62.85%	67.59%	1.00	2.00	1.00	0.4000		Basic						2.00		1.00						
普攻		紅椿盛綻傷害-1	共鳴技能	9	湮滅	Damage	攻擊	57.15%	61.84%	66.53%	73.09%	77.77%	83.16%	90.66%	98.16%	105.66%	113.62%	1.59	0.00	1.00	1.0000		Basic						0.00		1.59						
普攻			共鳴技能	10	湮滅	Damage	攻擊	57.15%	61.84%	66.53%	73.09%	77.77%	83.16%	90.66%	98.16%	105.66%	113.62%	1.59	0.00	1.00	1.0000		Basic						0.00		1.59						
普攻		黯蕊獵心傷害-1	共鳴技能	11	湮滅	Damage	攻擊	26.46%	28.63%	30.80%	33.84%	36.01%	38.51%	41.98%	45.45%	48.92%	52.61%	0.74	0.00	1.00	0.4000		Basic						0.00		0.74						
普攻			共鳴技能	12	湮滅	Damage	攻擊	26.46%	28.63%	30.80%	33.84%	36.01%	38.51%	41.98%	45.45%	48.92%	52.61%	0.74	0.00	1.00	0.4000		Basic						0.00		0.74						
普攻			共鳴技能	13	湮滅	Damage	攻擊	26.46%	28.63%	30.80%	33.84%	36.01%	38.51%	41.98%	45.45%	48.92%	52.61%	0.74	0.00	1.00	0.4000		Basic						0.00		0.74						
普攻			共鳴技能	14	湮滅	Damage	攻擊	26.46%	28.63%	30.80%	33.84%	36.01%	38.51%	41.98%	45.45%	48.92%	52.61%	0.74	0.00	1.00	0.4000		Basic						0.00		0.74						
普攻			共鳴技能	15	湮滅	Damage	攻擊	26.46%	28.63%	30.80%	33.84%	36.01%	38.51%	41.98%	45.45%	48.92%	52.61%	0.74	0.00	1.00	0.4000		Basic						0.00		0.74						
普攻		旋舞傷害-1	共鳴技能	16	湮滅	Damage	攻擊	26.64%	28.82%	31.00%	34.06%	36.24%	38.76%	42.25%	45.74%	49.24%	52.95%	0.79	1.57	1.00	0.3134		Basic						1.57		0.79						
普攻			共鳴技能	17	湮滅	Damage	攻擊	26.64%	28.82%	31.00%	34.06%	36.24%	38.76%	42.25%	45.74%	49.24%	52.95%	0.79	1.57	1.00	0.3134		Basic						1.57		0.79						
普攻			共鳴技能	18	湮滅	Damage	攻擊	26.64%	28.82%	31.00%	34.06%	36.24%	38.76%	42.25%	45.74%	49.24%	52.95%	0.79	1.57	1.00	0.3134		Basic						1.57		0.79						
普攻		償贖傷害-1	共鳴技能	19	湮滅	Damage	攻擊	57.00%	61.68%	66.35%	72.90%	77.57%	82.95%	90.42%	97.90%	105.38%	113.33%	0.68	1.35	1.00	0.2700		Basic						1.35		0.68						
普攻			共鳴技能	20	湮滅	Damage	攻擊	57.00%	61.68%	66.35%	72.90%	77.57%	82.95%	90.42%	97.90%	105.38%	113.33%	0.68	1.35	1.00	0.2700		Basic						1.35		0.68						
		盛放與凋零的輪舞	共鳴技能																														4				
普攻		紅椿盛綻傷害	共鳴技能		湮滅	Damage	攻擊	1.143	1.2368	1.3306	1.4618	1.5554	1.6632	1.8132	1.9632	2.1132	2.2724	3.18	0.00	2.00	2.0000		Basic						7.00		3.18						
普攻		蔓舞第一段傷害	共鳴技能		湮滅	Damage	攻擊	48.45%	52.43%	56.40%	61.96%	65.94%	70.50%	76.86%	83.22%	89.57%	96.33%	1.43	2.85	1.00	0.5700		Basic						2.85		1.43						
普攻		蔓舞第二段傷害	共鳴技能		湮滅	Damage	攻擊	0.459	0.4968	0.5344	0.587	0.6248	0.668	0.7282	0.7884	0.8486	0.9126	1.36	2.70	2.00	0.5400		Basic						2.70		1.36						
普攻		蔓舞第三段傷害	共鳴技能		湮滅	Damage	攻擊	0.6624	0.717	0.7716	0.8472	0.9018	0.9642	1.0512	1.1382	1.2246	1.317	1.44	2.88	6.00	0.5760		Basic						2.88		1.44						
普攻		蔓舞第四段傷害	共鳴技能		湮滅	Damage	攻擊	1.02	1.1037	1.1874	1.3044	1.3881	1.4841	1.6179	1.7517	1.8855	2.0277	3.00	6.00	3.00	1.2000		Basic						6.00		3.00						
普攻		燼華蔓舞傷害	共鳴技能		湮滅	Damage	攻擊	2.0976	2.2705	2.4434	2.6828	2.8557	3.0533	3.3288	3.6043	3.8779	4.1705	4.56	9.12	19.00	1.8240		Basic						9.12		4.56						
普攻		黯蕊獵心傷害	共鳴技能		湮滅	Damage	攻擊	1.323	1.4315	1.54	1.692	1.8005	1.9255	2.099	2.2725	2.446	2.6305	3.70	0.00	5.00	2.0000		Basic						7.00		3.70						
普攻		旋舞傷害	共鳴技能		湮滅	Damage	攻擊	0.7992	0.8646	0.93	1.0218	1.0872	1.1628	1.2675	1.3722	1.4772	1.5885	2.37	4.71	3.00	0.9402		Basic						4.71		2.37						
普攻		償贖傷害	共鳴技能		湮滅	Damage	攻擊	1.14	1.2336	1.327	1.458	1.5514	1.659	1.8084	1.958	2.1076	2.2666	1.36	2.70	2.00	0.5400		Basic						2.70		1.36						
共鳴解放		芳華綻燼-1	共鳴解放	1	湮滅	Damage	攻擊	605.00%	654.61%	704.22%	773.68%	823.29%	880.34%	959.72%	1039.09%	1118.47%	1202.81%	0.00	0.00	1.00	4.0000		Liberation						0.00		0.00						
共鳴解放			共鳴解放	2	湮滅	Damage	攻擊	907.50%	981.92%	1056.33%	1160.52%	1234.93%	1320.51%	1439.57%	1558.64%	1677.70%	1804.21%	0.00	0.00	1.00	4.0000		Liberation						0.00		0.00						
共鳴解放		芳華綻燼	共鳴解放		湮滅	Damage	攻擊	605.00%	654.61%	704.22%	773.68%	823.29%	880.34%	959.72%	1039.09%	1118.47%	1202.81%	0.00	0.00	1.00	4.0000		Liberation						20.00		0.00	125	25				
變奏		八千春秋-1	變奏技能	1	湮滅	Damage	攻擊	100.00%	108.20%	116.40%	127.88%	136.08%	145.51%	158.63%	171.75%	184.87%	198.81%	10.00	0.00	1.00	1.2000		Intro						0.00		10.00						
			變奏技能	2	湮滅	Damage	攻擊	403.00%	436.05%	469.10%	515.36%	548.41%	586.41%	639.28%	692.16%	745.03%	801.21%	10.00	0.00	1.00	1.2000		Intro														
變奏		八千春秋	變奏技能		湮滅	Damage	攻擊	100.00%	108.20%	116.40%	127.88%	136.08%	145.51%	158.63%	171.75%	184.87%	198.81%	10.00	0.00	1.00	1.2000		Intro						0.00		10.00						
延奏		纏繞-1	延奏技能	1	湮滅	Damage	攻擊	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	0.00	0.00	1.00	0.0000		Outro						0.00		0.00						
延奏			延奏技能	2	湮滅	Damage	攻擊	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	0.00	0.00	1.00	0.0000		Outro						0.00		0.00						
延奏		一日花-纏繞-1	延奏技能	3	湮滅	Damage	攻擊	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	0.00	0.00	1.00	0.0000		Outro						0.00		0.00						
延奏			延奏技能	4	湮滅	Damage	攻擊	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	0.00	0.00	1.00	0.0000		Outro						0.00		0.00						
延奏			延奏技能	5	湮滅	Damage	攻擊	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	553.11%	0.00	0.00	1.00	0.0000		Outro						0.00		0.00						
延奏			延奏技能	6	湮滅	Damage	攻擊	771.15%	771.15%	771.15%	771.15%	771.15%	771.15%	771.15%	771.15%	771.15%	771.15%	0.00	0.00	1.00	0.0000		Outro						0.00		0.00						
延奏		纏繞	延奏技能		湮滅	Damage	攻擊	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	329.24%	0.00	0.00	1.00	0.0000		Outro						0.00		0.00						
延奏		一日花-纏繞	延奏技能		湮滅	Damage	攻擊	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	459.02%	0.00	0.00	1.00	0.0000		Outro						0.00		0.00						
普攻		一日花傷害-1	共鳴回路	1	湮滅	Damage	攻擊	635.00%	687.07%	739.14%	812.04%	864.11%	923.99%	1007.31%	1090.62%	1173.93%	1262.45%	12.00	0.00	1.00	2.0000		Basic						0.00		12.00						
普攻			共鳴回路	2	湮滅	Damage	攻擊	1397.00%	1511.56%	1626.11%	1786.49%	1901.04%	2032.78%	2216.07%	2399.35%	2582.64%	2777.38%	12.00	0.00	1.00	2.0000		Basic						0.00		12.00						
普攻		一日花傷害	共鳴回路		湮滅	Damage	攻擊	635.00%	687.07%	739.14%	812.04%	864.11%	923.99%	1007.31%	1090.62%	1173.93%	1262.45%	12.00	0.00	1.00	2.0000		Basic						0.00		12.00		25				
		含苞狀態持續時間	共鳴回路																															15			
